CLV,Total_Bookings,Average_distance,Recency_Months,Booking_Trend,Accumulation_Trend,Redemption_Trend,Seasonality_Index,Actual_Churn,Churn_Probability,Risk_Level,Customer_Segment,Recommended_Action
8382.63,2,123.91666666666667,0.0,0.3333333333333333,495.67,0.0,1.0,0,0.0021684575,Low Risk,Occasional Flyers,No immediate action
15032.9,5,234.04166666666666,22.0,-0.2173913043478261,-1.0,0.0,6.25,1,0.9714092,High Risk,Dormant Customers,30% bonus miles + reactivation email
4037.5,24,1487.1666666666667,0.0,-0.10810810810810811,-0.39,2.43,7.33,0,0.0011442313,Low Risk,Active Regular Customers,No immediate action
5123.48,48,2809.75,1.0,-0.0727272727272727,-0.05,-0.97,24.0,0,0.008093619,Low Risk,Active Regular Customers,No immediate action
23187.15,5,189.25,1.0,0.8333333333333334,757.0,0.0,6.25,0,0.0038128563,Low Risk,Occasional Flyers,No immediate action
4063.33,32,1852.125,0.0,0.42105263157894735,0.94,-0.97,47.33,0,0.0018321064,Low Risk,Active Regular Customers,No immediate action
4755.72,40,2170.7916666666665,1.0,-0.2352941176470588,-0.4,-0.98,10.0,0,0.0069443965,Low Risk,Active Regular Customers,No immediate action
4916.58,36,2334.75,0.0,-0.326530612244898,-0.63,0.0,8.0,0,0.0021214029,Low Risk,Active Regular Customers,No immediate action
10004.03,39,2393.7083333333335,1.0,-0.29411764705882354,-0.42,0.0,30.25,0,0.008983692,Low Risk,Active Regular Customers,No immediate action
10498.93,67,2067.3333333333335,0.0,0.8749999999999999,1.39,0.67,187.58,0,0.0041230875,Low Risk,Active Regular Customers,No immediate action
2396.22,57,4315.208333333333,0.0,-0.20312499999999997,-0.48,170.5,26.92,0,0.0013868469,Low Risk,Active Regular Customers,No immediate action
3289.13,40,2113.5416666666665,0.0,0.2666666666666666,1.09,0.77,42.0,0,0.0016144394,Low Risk,Active Regular Customers,No immediate action
5111.3,14,2019.8181818181818,2.0,2.3333333333333335,5554.5,0.0,22.33,1,0.05015657,Low Risk,Occasional Flyers,No immediate action
5166.19,4,269.8333333333333,21.0,-0.1818181818181818,-1.0,0.0,4.0,1,0.91411155,High Risk,Dormant Customers,30% bonus miles + reactivation email
6978.72,37,2150.3333333333335,1.0,-0.2653061224489796,-0.73,0.0,28.25,0,0.007630178,Low Risk,Active Regular Customers,No immediate action
8581.28,29,1561.0416666666667,1.0,0.41666666666666663,1.38,76.33,11.58,0,0.008091652,Low Risk,Active Regular Customers,No immediate action
6861.75,25,2011.0,14.0,-0.5813953488372093,-1.0,-0.99,7.58,1,0.9184623,High Risk,Dormant Customers,30% bonus miles + reactivation email
5363.41,32,1994.8333333333333,1.0,-0.3478260869565218,-0.72,2.04,30.0,0,0.005640368,Low Risk,Active Regular Customers,No immediate action
22110.4,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5882705,Medium Risk,Occasional Flyers,Double miles campaign
14382.56,47,2998.25,0.0,0.26000000000000006,1.75,0.0,10.92,0,0.0036125,Low Risk,Active Regular Customers,No immediate action
2659.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.72393084,Medium Risk,Occasional Flyers,Double miles campaign
15182.28,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5735668,Medium Risk,Occasional Flyers,Double miles campaign
9095.74,28,1793.5416666666667,0.0,0.0,-0.27,0.76,2.0,0,0.002027313,Low Risk,Active Regular Customers,No immediate action
2600.0,33,2612.7083333333335,1.0,-0.023255813953488382,-0.05,2.23,16.25,0,0.0071666692,Low Risk,Active Regular Customers,No immediate action
3872.22,28,1954.5416666666667,0.0,0.45714285714285713,1.13,-0.96,2.67,0,0.0020598941,Low Risk,Active Regular Customers,No immediate action
25585.73,41,2605.75,2.0,0.06249999999999994,-0.3,0.66,90.92,0,0.009630232,Low Risk,Active Regular Customers,No immediate action
20294.39,40,2407.1666666666665,0.0,0.17391304347826086,0.63,0.89,3.33,0,0.0034867097,Low Risk,Active Regular Customers,No immediate action
2611.84,21,1348.9583333333333,0.0,1.4000000000000001,5.51,0.0,6.92,0,0.010632242,Low Risk,Occasional Flyers,No immediate action
12731.95,11,445.625,0.0,1.8333333333333333,1782.5,78.17,8.92,0,0.0043243575,Low Risk,Occasional Flyers,No immediate action
2991.7,41,2011.625,1.0,-0.09999999999999996,-0.46,-0.98,52.25,0,0.014944861,Low Risk,Active Regular Customers,No immediate action
2519.92,43,2438.9166666666665,0.0,0.2765957446808511,0.42,-0.99,28.25,0,0.00076591026,Low Risk,Active Regular Customers,No immediate action
3038.83,28,1601.5,0.0,1.032258064516129,4.07,263.83,8.67,0,0.0042124325,Low Risk,Occasional Flyers,No immediate action
4911.12,26,1501.4583333333333,0.0,1.3571428571428568,4.24,-0.97,57.67,0,0.0075625614,Low Risk,Active Regular Customers,No immediate action
11763.94,37,2232.5833333333335,1.0,-0.02173913043478262,0.14,-0.12,22.92,0,0.006595355,Low Risk,Active Regular Customers,No immediate action
10242.41,32,2041.1666666666667,0.0,0.3076923076923076,1.2,0.99,1.33,0,0.0022998182,Low Risk,Active Regular Customers,No immediate action
2659.5,8,398.5,16.0,-0.30769230769230765,-1.0,0.0,2.67,1,0.90179133,High Risk,Dormant Customers,30% bonus miles + reactivation email
3997.48,5,411.2916666666667,1.0,0.8333333333333334,1645.17,92.67,6.25,0,0.0069950195,Low Risk,Occasional Flyers,No immediate action
4777.12,42,2780.2083333333335,0.0,0.04081632653061218,0.11,-0.98,23.0,0,0.0020253353,Low Risk,Active Regular Customers,No immediate action
5658.91,39,6219.272727272727,0.0,3.8750000000000004,22.98,-0.96,70.92,0,0.018086577,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
8658.86,33,2369.0416666666665,0.0,-0.11363636363636359,-0.33,-0.96,14.25,0,0.0017813804,Low Risk,Active Regular Customers,No immediate action
11172.5,1,35.041666666666664,0.0,0.16666666666666666,140.17,0.0,0.25,0,0.004303305,Low Risk,Occasional Flyers,No immediate action
4023.81,54,4154.5,1.0,0.03448275862068967,0.08,0.93,67.67,0,0.022740036,Low Risk,Active Regular Customers,No immediate action
9095.05,35,1960.625,0.0,-0.15217391304347824,-0.61,-0.24,49.58,0,0.0027441292,Low Risk,Active Regular Customers,No immediate action
5112.31,3,105.625,0.0,0.5,422.5,0.0,2.25,0,0.0024985704,Low Risk,Occasional Flyers,No immediate action
4755.76,32,1907.125,0.0,1.6000000000000003,4.29,97.5,22.0,0,0.0038754556,Low Risk,Active Regular Customers,No immediate action
10571.54,40,2296.0,0.0,-0.30769230769230765,-0.41,-0.1,6.0,0,0.0029249582,Low Risk,Active Regular Customers,No immediate action
3726.73,32,2058.0416666666665,0.0,0.0,-0.21,0.0,39.33,0,0.0021681983,Low Risk,Active Regular Customers,No immediate action
7158.53,37,2831.0833333333335,4.0,0.15909090909090906,0.21,-0.95,65.58,0,0.16851434,Low Risk,Active Regular Customers,No immediate action
4198.03,3,195.875,0.0,0.5,783.5,114.5,2.25,0,0.005963736,Low Risk,Occasional Flyers,No immediate action
4340.09,39,2242.5833333333335,0.0,-0.5,-0.77,-0.98,5.58,0,0.0034296135,Low Risk,Active Regular Customers,No immediate action
9051.91,51,3140.5833333333335,0.0,-0.052631578947368376,-0.33,-0.98,4.25,0,0.003031028,Low Risk,Active Regular Customers,No immediate action
5633.74,38,2198.75,1.0,0.3255813953488372,1.22,0.18,5.67,0,0.005255051,Low Risk,Active Regular Customers,No immediate action
5264.64,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
7484.38,46,8490.181818181818,0.0,5.130434782608696,27.2,2.89,139.67,0,0.050354023,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
2574.02,5,409.5,20.0,-0.2173913043478261,-1.0,0.0,2.25,1,0.8416153,High Risk,Dormant Customers,30% bonus miles + reactivation email
5689.64,41,2748.2916666666665,0.0,0.14893617021276592,0.43,81.5,14.25,0,0.0018736351,Low Risk,Active Regular Customers,No immediate action
5797.6,23,1761.25,1.0,0.028571428571428584,0.41,0.0,4.92,0,0.010662733,Low Risk,Active Regular Customers,No immediate action
4121.25,49,3892.0,0.0,0.29411764705882354,0.28,-0.97,24.92,0,0.0020758554,Low Risk,Active Regular Customers,No immediate action
4670.05,54,3168.7083333333335,0.0,0.03448275862068967,0.08,1.38,1.67,0,0.0064376052,Low Risk,Active Regular Customers,No immediate action
5746.33,74,2240.0,0.0,0.027397260273972615,-0.05,1.42,43.0,0,0.0011132286,Low Risk,Active Regular Customers,No immediate action
6369.26,30,2199.8333333333335,0.0,0.1538461538461538,0.02,129.17,3.67,0,0.0016065089,Low Risk,Active Regular Customers,No immediate action
8663.55,41,2861.5416666666665,1.0,-0.32075471698113206,-0.6,-0.17,12.92,0,0.007293195,Low Risk,Active Regular Customers,No immediate action
7754.67,36,2086.5,0.0,0.2857142857142858,0.87,2.01,6.67,0,0.0012442458,Low Risk,Active Regular Customers,No immediate action
8256.3,30,2439.75,2.0,-0.048780487804877974,-0.07,-0.98,11.67,0,0.014092661,Low Risk,Active Regular Customers,No immediate action
7771.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5989688,Medium Risk,Occasional Flyers,Double miles campaign
2423.26,51,3532.4583333333335,0.0,-0.052631578947368376,0.04,-0.96,49.58,0,0.0034352492,Low Risk,Active Regular Customers,No immediate action
3382.22,25,1904.7916666666667,0.0,0.3235294117647059,1.1,0.0,6.92,0,0.0035849563,Low Risk,Active Regular Customers,No immediate action
2715.69,47,3442.6666666666665,0.0,0.09615384615384612,0.29,-0.96,10.92,0,0.0024131932,Low Risk,Active Regular Customers,No immediate action
42389.01,36,2068.2916666666665,0.0,0.09090909090909094,0.53,115.67,4.0,0,0.0021255012,Low Risk,Active Regular Customers,No immediate action
4582.65,37,2218.2916666666665,1.0,-0.5471698113207547,-0.87,-0.96,10.92,0,0.0053341277,Low Risk,Active Regular Customers,No immediate action
6165.86,7,504.5,0.0,1.1666666666666667,2018.0,0.0,5.58,0,0.0052281697,Low Risk,Occasional Flyers,No immediate action
7671.85,38,2449.6666666666665,0.0,0.1333333333333333,0.76,129.67,1.67,0,0.0008739549,Low Risk,Active Regular Customers,No immediate action
3919.37,3,187.375,23.0,-0.14285714285714285,-1.0,0.0,2.25,1,0.9270565,High Risk,Dormant Customers,30% bonus miles + reactivation email
14032.59,9,762.375,0.0,1.5,3049.5,75.5,6.92,0,0.006057235,Low Risk,Occasional Flyers,No immediate action
6575.54,45,3053.375,0.0,0.05882352941176474,0.15,-0.98,4.92,0,0.002905493,Low Risk,Active Regular Customers,No immediate action
12767.23,39,2364.0416666666665,1.0,-0.21999999999999995,-0.2,1.12,8.92,0,0.0049239006,Low Risk,Active Regular Customers,No immediate action
3746.75,38,2287.875,0.0,0.1333333333333333,0.39,-0.96,15.0,0,0.0014567988,Low Risk,Active Regular Customers,No immediate action
2530.71,35,2784.7916666666665,0.0,0.6578947368421052,0.75,2.09,30.25,0,0.001255738,Low Risk,Active Regular Customers,No immediate action
2708.02,34,2068.9583333333335,3.0,-0.04545454545454547,0.08,-0.98,13.67,0,0.03138417,Low Risk,Active Regular Customers,No immediate action
4330.39,26,1477.5833333333333,7.0,-0.5909090909090908,-1.0,-0.97,59.0,1,0.7299858,Medium Risk,Active Regular Customers,Double miles campaign
3747.06,37,2394.7916666666665,1.0,0.35714285714285715,0.71,0.0,2.25,0,0.0067657316,Low Risk,Active Regular Customers,No immediate action
8879.79,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5934868,Medium Risk,Occasional Flyers,Double miles campaign
15031.56,26,1371.4166666666667,5.0,-0.15384615384615385,-0.25,-0.98,32.33,0,0.26134634,Low Risk,Active Regular Customers,No immediate action
5350.37,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
8007.4,42,2534.0416666666665,0.0,0.8292682926829268,1.37,2.0,5.67,0,0.0035827379,Low Risk,Active Regular Customers,No immediate action
7396.28,50,3179.75,1.0,-0.1724137931034483,-0.41,159.5,15.0,0,0.005448799,Low Risk,Active Regular Customers,No immediate action
5352.19,43,2888.2083333333335,2.0,-0.5344827586206897,-0.8,-0.95,1.58,0,0.026323387,Low Risk,Active Regular Customers,No immediate action
5860.02,35,2320.1666666666665,1.0,-0.0666666666666667,0.25,-0.97,42.92,0,0.0064292997,Low Risk,Active Regular Customers,No immediate action
3410.2,37,2291.5833333333335,0.0,0.0666666666666667,0.27,0.0,6.25,0,0.0030822442,Low Risk,Active Regular Customers,No immediate action
3683.1,24,1503.5416666666667,1.0,1.3333333333333333,4.85,116.33,16.67,0,0.012393855,Low Risk,Occasional Flyers,No immediate action
8000.55,81,10454.363636363636,0.0,1.5263157894736845,1.01,-0.97,174.92,0,0.01915824,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
5619.65,43,2767.3333333333335,2.0,-0.4107142857142857,-0.61,-0.99,18.92,0,0.01757103,Low Risk,Active Regular Customers,No immediate action
15417.73,42,2644.25,0.0,-0.3333333333333333,-0.62,0.0,4.33,0,0.004106962,Low Risk,Active Regular Customers,No immediate action
5666.47,33,2179.2916666666665,0.0,-0.28260869565217395,-0.52,-0.98,30.25,1,0.002158419,Low Risk,Active Regular Customers,No immediate action
2114.74,43,2746.7083333333335,0.0,0.2765957446808511,0.3,4.28,18.25,0,0.004330075,Low Risk,Active Regular Customers,No immediate action
42462.97,41,2804.0416666666665,4.0,-0.4545454545454546,-0.59,-0.99,22.92,0,0.021335956,Low Risk,Active Regular Customers,No immediate action
2227.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.57086223,Medium Risk,Occasional Flyers,Double miles campaign
12741.85,37,2972.0416666666665,0.0,0.4634146341463416,0.8,0.0,4.25,0,0.0044099963,Low Risk,Active Regular Customers,No immediate action
5632.61,42,2651.4583333333335,0.0,0.6046511627906977,0.47,0.0,41.67,0,0.0020795432,Low Risk,Active Regular Customers,No immediate action
8632.78,13,808.2083333333334,0.0,0.11111111111111109,0.82,-0.97,14.92,0,0.011375906,Low Risk,Occasional Flyers,No immediate action
5484.59,34,1839.4166666666667,1.0,0.3499999999999999,0.88,-0.25,5.67,0,0.00784484,Low Risk,Active Regular Customers,No immediate action
2616.61,43,2815.0833333333335,2.0,0.10204081632653057,0.78,0.22,24.92,0,0.022884315,Low Risk,Active Regular Customers,No immediate action
2821.0,26,1654.625,1.0,0.16666666666666663,0.99,0.0,1.67,0,0.01982853,Low Risk,Active Regular Customers,No immediate action
3113.34,35,2167.0,1.0,0.2142857142857143,1.29,-0.97,7.58,0,0.007928601,Low Risk,Active Regular Customers,No immediate action
5206.11,50,3123.0,0.0,-0.30000000000000004,-0.62,-0.98,40.33,0,0.0026113347,Low Risk,Active Regular Customers,No immediate action
6102.95,36,1856.4166666666667,0.0,0.09090909090909094,-0.03,-0.96,6.67,0,0.002047024,Low Risk,Active Regular Customers,No immediate action
2566.87,38,2591.7083333333335,3.0,-0.27999999999999997,-0.27,-0.95,1.0,0,0.01757299,Low Risk,Active Regular Customers,No immediate action
2505.42,48,3101.625,0.0,0.40816326530612246,0.97,-0.97,38.0,0,0.0009463667,Low Risk,Active Regular Customers,No immediate action
2775.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.58610946,Medium Risk,Occasional Flyers,Double miles campaign
4556.07,35,2514.7916666666665,0.0,0.3170731707317074,0.3,0.0,14.92,0,0.0019467804,Low Risk,Active Regular Customers,No immediate action
32196.6,41,2519.5833333333335,2.0,-0.32075471698113206,-0.56,-0.98,52.25,0,0.01663889,Low Risk,Active Regular Customers,No immediate action
5719.79,60,11392.181818181818,0.0,8.0,142.07,2.04,284.67,0,0.00487338,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
4623.62,26,1914.2916666666667,1.0,0.8387096774193546,2.85,-0.98,14.33,0,0.0096230395,Low Risk,Active Regular Customers,No immediate action
7057.46,40,2112.9583333333335,1.0,-0.16,-0.14,2.21,90.0,0,0.003572941,Low Risk,Active Regular Customers,No immediate action
24723.18,38,2644.625,2.0,0.04347826086956524,-0.13,-0.99,9.67,0,0.013936819,Low Risk,Active Regular Customers,No immediate action
7602.66,34,2391.9583333333335,1.0,-0.2978723404255319,-0.58,-0.97,29.67,0,0.009466843,Low Risk,Active Regular Customers,No immediate action
7853.96,29,1633.875,0.0,0.676470588235294,2.62,0.37,14.25,0,0.005063096,Low Risk,Active Regular Customers,No immediate action
2854.27,41,2637.125,0.0,0.5348837209302325,1.24,8.08,15.58,0,0.0013586353,Low Risk,Active Regular Customers,No immediate action
11277.72,39,2408.7916666666665,0.0,0.3953488372093024,1.48,124.0,0.92,0,0.0008751945,Low Risk,Active Regular Customers,No immediate action
8657.97,87,12759.09090909091,0.0,2.6599999999999997,4.53,0.0,149.58,0,0.012580583,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
4915.39,42,2431.5833333333335,0.0,0.12499999999999996,0.78,-0.03,27.0,0,0.0022733654,Low Risk,Active Regular Customers,No immediate action
4144.87,30,2115.25,0.0,-0.4,-0.58,1.17,29.67,0,0.0030018645,Low Risk,Active Regular Customers,No immediate action
10110.96,36,2238.5416666666665,0.0,-0.1702127659574468,-0.53,0.0,18.67,0,0.0028332963,Low Risk,Active Regular Customers,No immediate action
5619.97,49,2811.0833333333335,0.0,0.4693877551020408,0.12,0.06,12.25,0,0.0027898587,Low Risk,Active Regular Customers,No immediate action
9206.6,42,2605.375,2.0,-0.26415094339622636,-0.05,2.19,13.67,0,0.0046797697,Low Risk,Active Regular Customers,No immediate action
2790.46,26,1880.0833333333333,1.0,0.16666666666666663,0.09,0.0,19.67,0,0.01219804,Low Risk,Active Regular Customers,No immediate action
10373.89,56,4045.625,0.0,0.0,0.16,0.62,15.33,0,0.002999066,Low Risk,Active Regular Customers,No immediate action
2760.48,39,2314.0833333333335,0.0,-0.06250000000000001,0.18,-0.96,4.25,0,0.0020817015,Low Risk,Active Regular Customers,No immediate action
5165.2,43,3042.25,0.0,0.1874999999999999,0.8,-0.99,16.92,0,0.0013426988,Low Risk,Active Regular Customers,No immediate action
2639.64,40,2273.4166666666665,2.0,-0.16,-0.58,0.0,8.67,0,0.022877151,Low Risk,Active Regular Customers,No immediate action
49221.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47304964,Medium Risk,Occasional Flyers,Double miles campaign
2724.43,24,1139.0,0.0,0.3636363636363636,1.35,0.0,8.67,0,0.0036496697,Low Risk,Active Regular Customers,No immediate action
2767.5,43,5936.909090909091,2.0,1.7428571428571427,2.33,0.0,156.92,0,0.38614842,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
11378.89,30,4432.545454545455,3.0,0.2631578947368421,-0.08,0.0,46.33,0,0.21409476,Low Risk,Active Regular Customers,No immediate action
14002.38,9,474.0416666666667,11.0,-0.3333333333333333,-1.0,0.0,4.92,1,0.9816564,High Risk,Dormant Customers,30% bonus miles + reactivation email
9227.57,2,70.66666666666667,1.0,0.3333333333333333,282.67,0.0,1.0,0,0.0043750233,Low Risk,Occasional Flyers,No immediate action
3139.17,31,1872.625,2.0,-0.24999999999999994,-0.24,0.49,10.25,0,0.009581945,Low Risk,Active Regular Customers,No immediate action
6568.76,9,761.75,21.0,-0.3333333333333333,-1.0,-0.96,6.92,1,0.8760135,High Risk,Dormant Customers,30% bonus miles + reactivation email
2410.36,2,174.58333333333334,4.0,0.3333333333333333,698.33,0.0,1.0,0,0.19246072,Low Risk,Occasional Flyers,No immediate action
4908.12,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
8311.14,31,1933.8333333333333,4.0,-0.33333333333333337,-0.27,0.76,39.58,0,0.06179853,Low Risk,Active Regular Customers,No immediate action
4809.22,26,2095.2916666666665,1.0,0.054054054054054085,0.19,-0.97,11.0,0,0.008357123,Low Risk,Active Regular Customers,No immediate action
9106.87,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5934868,Medium Risk,Occasional Flyers,Double miles campaign
8478.28,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5989688,Medium Risk,Occasional Flyers,Double miles campaign
5024.03,18,1320.875,0.0,1.2500000000000002,3.07,0.0,21.67,0,0.005996344,Low Risk,Occasional Flyers,No immediate action
4376.36,9,617.1666666666666,0.0,1.5,2468.67,0.0,2.92,0,0.004743263,Low Risk,Occasional Flyers,No immediate action
8123.02,34,2532.375,1.0,0.046511627906976764,-0.04,-0.99,36.33,0,0.0057548746,Low Risk,Active Regular Customers,No immediate action
2064.7,38,2164.5416666666665,1.0,-0.27999999999999997,-0.42,119.67,29.67,0,0.030329915,Low Risk,Active Regular Customers,No immediate action
4463.0,15,875.1666666666666,2.0,0.8750000000000001,1.36,0.0,4.92,0,0.04397806,Low Risk,Occasional Flyers,No immediate action
5570.18,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
5680.28,32,2082.5416666666665,3.0,-0.09302325581395345,-0.08,-0.97,23.33,0,0.046083283,Low Risk,Active Regular Customers,No immediate action
10083.49,5,363.25,14.0,-0.2173913043478261,-1.0,0.0,2.25,1,0.9561574,High Risk,Dormant Customers,30% bonus miles + reactivation email
7457.47,21,1714.5,0.0,2.4285714285714284,15.84,55.5,22.92,0,0.0055927485,Low Risk,Occasional Flyers,No immediate action
4669.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.61384726,Medium Risk,Occasional Flyers,Double miles campaign
20067.4,33,2092.5416666666665,0.0,0.75,1.31,-0.97,10.92,0,0.0010315502,Low Risk,Active Regular Customers,No immediate action
4408.07,65,7878.181818181818,1.0,1.9333333333333331,5.34,2.94,152.25,0,0.08737605,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
16477.77,45,2610.4166666666665,1.0,0.05882352941176474,0.22,63.17,18.92,0,0.006608449,Low Risk,Active Regular Customers,No immediate action
7405.42,39,3005.3333333333335,3.0,-0.06250000000000001,0.01,1.47,10.92,0,0.056066748,Low Risk,Active Regular Customers,No immediate action
5595.39,39,2499.2083333333335,1.0,-0.06250000000000001,-0.52,0.0,16.92,0,0.007975889,Low Risk,Active Regular Customers,No immediate action
7234.14,54,6397.272727272727,0.0,3.8000000000000003,7.61,0.0,3.67,1,0.04523088,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
8193.16,47,3344.0,0.0,-0.19642857142857145,-0.41,0.0,28.92,0,0.0037760322,Low Risk,Active Regular Customers,No immediate action
4473.88,39,2632.3333333333335,1.0,-0.06250000000000001,-0.43,-0.97,15.58,0,0.007157843,Low Risk,Active Regular Customers,No immediate action
4692.17,55,4297.181818181818,0.0,3.6451612903225805,11.76,0.0,314.92,0,0.036013853,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
29232.69,24,1575.875,0.0,0.0,-0.19,0.0,11.33,0,0.002068978,Low Risk,Active Regular Customers,No immediate action
9217.98,27,1604.75,2.0,0.026315789473684223,0.87,-0.99,14.92,1,0.009351198,Low Risk,Active Regular Customers,No immediate action
8879.79,27,1671.625,5.0,-0.4418604651162791,-0.86,1.54,34.25,0,0.095361866,Low Risk,Active Regular Customers,No immediate action
3239.12,53,3286.5833333333335,0.0,-0.08474576271186438,-0.21,-0.97,50.92,0,0.00734952,Low Risk,Active Regular Customers,No immediate action
15759.62,38,2738.6666666666665,0.0,0.4285714285714287,0.96,-0.97,13.67,0,0.001237021,Low Risk,Active Regular Customers,No immediate action
5524.31,42,3013.4583333333335,0.0,0.21276595744680843,0.34,0.0,9.67,0,0.0054212096,Low Risk,Active Regular Customers,No immediate action
9101.52,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5934868,Medium Risk,Occasional Flyers,Double miles campaign
8685.92,46,2571.7916666666665,1.0,-0.6129032258064516,-0.84,-0.98,9.67,0,0.004659973,Low Risk,Active Regular Customers,No immediate action
8056.9,10,688.125,0.0,1.6666666666666667,2752.5,109.83,3.67,0,0.010299587,Low Risk,Occasional Flyers,No immediate action
3142.88,38,2296.5,0.0,0.3255813953488372,0.11,0.0,7.0,0,0.002393887,Low Risk,Active Regular Customers,No immediate action
7298.58,45,2588.625,0.0,0.13999999999999999,0.05,0.05,84.92,0,0.004243503,Low Risk,Active Regular Customers,No immediate action
4558.5,86,2742.4583333333335,1.0,0.3421052631578948,0.01,0.75,63.0,0,0.008564851,Low Risk,Active Regular Customers,No immediate action
17250.75,5,236.58333333333334,0.0,0.8333333333333334,946.33,0.0,2.25,0,0.0023464386,Low Risk,Occasional Flyers,No immediate action
5271.37,39,2556.8333333333335,0.0,0.02127659574468086,0.17,2.54,1.58,0,0.0016946234,Low Risk,Active Regular Customers,No immediate action
4515.18,47,2760.75,0.0,-0.1272727272727272,-0.12,-0.98,15.58,0,0.0020138524,Low Risk,Active Regular Customers,No immediate action
4268.62,21,1415.0,3.0,-0.4473684210526316,-0.87,3.84,2.92,0,0.02587484,Low Risk,Active Regular Customers,No immediate action
8652.65,16,716.75,0.0,0.2857142857142857,2.35,-0.97,22.0,0,0.0037774064,Low Risk,Occasional Flyers,No immediate action
2746.12,34,2100.3333333333335,0.0,0.24390243902439027,0.54,2.5,9.67,0,0.0023300692,Low Risk,Active Regular Customers,No immediate action
6827.18,30,2057.0416666666665,0.0,0.5,1.12,-0.99,4.33,0,0.0018311753,Low Risk,Active Regular Customers,No immediate action
10083.49,57,4146.75,0.0,-0.08064516129032268,-0.17,0.0,4.25,0,0.009653759,Low Risk,Active Regular Customers,No immediate action
74228.52,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.47304964,Medium Risk,Occasional Flyers,Double miles campaign
5757.44,37,2391.3333333333335,0.0,0.945945945945946,1.35,-0.96,32.92,0,0.0027772195,Low Risk,Active Regular Customers,No immediate action
15266.48,56,7614.909090909091,1.0,1.2173913043478264,2.53,0.0,78.0,0,0.051546905,Low Risk,Active Regular Customers,No immediate action
2448.65,52,6455.090909090909,0.0,5.91304347826087,14.53,2.49,128.67,0,0.02564824,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
2659.98,38,2479.8333333333335,0.0,1.027027027027027,1.12,0.0,17.67,0,0.0058197994,Low Risk,Active Regular Customers,No immediate action
4901.89,23,1395.625,1.0,-0.475,-0.91,-0.99,4.25,1,0.008613679,Low Risk,Active Regular Customers,No immediate action
15771.39,32,2481.6666666666665,0.0,0.6666666666666667,1.39,162.17,8.67,0,0.0016439853,Low Risk,Active Regular Customers,No immediate action
10856.18,27,1854.8333333333333,3.0,0.026315789473684223,-0.12,-0.98,16.92,0,0.048057217,Low Risk,Active Regular Customers,No immediate action
14635.45,10,492.25,9.0,-0.35714285714285715,-1.0,-0.95,4.33,1,0.97911936,High Risk,Dormant Customers,30% bonus miles + reactivation email
5678.05,46,2839.7916666666665,0.0,0.03846153846153848,0.35,2.7,19.67,0,0.0030365025,Low Risk,Active Regular Customers,No immediate action
5659.24,7,526.75,19.0,-0.28,-1.0,-0.97,4.25,1,0.9375822,High Risk,Dormant Customers,30% bonus miles + reactivation email
6532.01,41,2473.7083333333335,0.0,0.642857142857143,1.24,0.18,8.92,0,0.0013511659,Low Risk,Active Regular Customers,No immediate action
5598.01,44,3011.6666666666665,0.0,-0.1509433962264151,-0.14,-0.97,12.67,0,0.002600666,Low Risk,Active Regular Customers,No immediate action
2810.46,35,2592.7083333333335,1.0,0.2142857142857143,0.5,415.33,8.92,0,0.0031852245,Low Risk,Occasional Flyers,No immediate action
2457.58,14,2082.7272727272725,2.0,1.1818181818181819,8.08,96.83,22.33,1,0.13832077,Low Risk,Occasional Flyers,No immediate action
2691.7,30,1876.2083333333333,0.0,0.2631578947368421,0.44,-0.99,21.67,0,0.0009437195,Low Risk,Active Regular Customers,No immediate action
